t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
36.78397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
36.87536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
36.97691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.06830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.16985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.26124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.36279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.45418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.55573,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.64712,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.74866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.84006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
37.94160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.03299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.13454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.22593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.32748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.41887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.52042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.61181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.71335,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.80475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.90629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
38.99768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.09923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.19062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.29217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.38356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.48511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.57650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.67805,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.76944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.87098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
39.96238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.06392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.15531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.25686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.34825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.44980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.54119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.64274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.73413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.83568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
40.92707,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.02861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.12001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.22155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.31294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.41449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.50588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.60743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.69882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.80037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.89176,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
41.99331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.08470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.18624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.27764,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.37918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.47057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.57212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.66351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.76506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.85645,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
42.95800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.04939,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.15094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.24233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.34387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.43527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.53681,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.62820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.72975,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.82114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
43.92269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.11563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.20702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.30856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.39996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.50150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.59289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.69444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.78583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.88738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
44.97877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
45.08032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
45.17171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
45.27326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000
