t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
24.53356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.50985,-57.3891,-33.9172,-18.3324,23.58971,-6.59939,-0.07681,-0.06160,6.042045,0.545913,0.520910,53.49668,0.99989,1.00000,0.91975,0.26397
24.54256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.67746,-57.5636,-33.9707,-18.3333,23.59021,-6.61355,-0.07681,-0.06160,6.044394,0.545915,0.520910,53.53000,0.99989,1.00000,0.92135,0.26114
24.55066,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.83324,-57.7158,-34.0189,-18.3341,23.59066,-6.62573,-0.07681,-0.06160,6.046554,0.545916,0.520911,53.56001,0.99989,1.00000,0.92293,0.25973
24.55876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.99352,-57.8633,-34.0673,-18.3349,23.59111,-6.63712,-0.07681,-0.06161,6.048742,0.545918,0.520911,53.59003,0.99989,1.00000,0.92448,0.25832
24.56686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.15816,-58.0059,-34.1157,-18.3357,23.59156,-6.64783,-0.07681,-0.06161,6.050950,0.545919,0.520911,53.62006,0.99989,1.00000,0.92600,0.25692
24.57496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.32702,-58.1435,-34.1642,-18.3365,23.59201,-6.65835,-0.07681,-0.06161,6.053211,0.545921,0.520912,53.65009,0.99989,1.00000,0.92847,0.25552
24.58306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.49994,-58.2760,-34.2128,-18.3374,23.59246,-6.66801,-0.07681,-0.06162,6.055521,0.545923,0.520912,53.68015,0.99989,1.00000,0.93039,0.25275
24.59116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.67677,-58.4032,-34.2614,-18.3382,23.59291,-6.67692,-0.07682,-0.06162,6.057861,0.545924,0.520912,53.71021,0.99990,1.00000,0.93180,0.24999
24.59926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.85736,-58.5250,-34.3101,-18.3390,23.59336,-6.68488,-0.07682,-0.06162,6.060241,0.545926,0.520912,53.74029,0.99990,1.00000,0.93409,0.24862
24.60736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.04153,-58.6413,-34.3589,-18.3398,23.59381,-6.69274,-0.07682,-0.06163,6.062667,0.545928,0.520913,53.77037,0.99990,1.00000,0.93543,0.24862
24.61546,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.22912,-58.7521,-34.4077,-18.3406,23.59425,-6.70024,-0.07682,-0.06163,6.065131,0.545929,0.520913,53.80047,0.99990,1.00000,0.93761,0.24454
24.62356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.41997,-58.8572,-34.4565,-18.3414,23.59470,-6.70666,-0.07682,-0.06163,6.067635,0.545931,0.520913,53.83059,0.99990,1.00000,0.93888,0.24454
24.63085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.59439,-58.9467,-34.5006,-18.3421,23.59510,-6.71194,-0.07682,-0.06163,6.069911,0.545932,0.520913,53.85770,0.99990,1.00000,0.94095,0.24050
24.63814,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.77118,-59.0315,-34.5446,-18.3428,23.59550,-6.71649,-0.07682,-0.06164,6.072223,0.545934,0.520913,53.88482,0.99990,1.00000,0.94216,0.23917
24.64543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.95022,-59.1115,-34.5887,-18.3435,23.59590,-6.72025,-0.07683,-0.06164,6.074557,0.545935,0.520913,53.91196,0.99990,1.00000,0.94334,0.23651
24.65272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.13136,-59.1866,-34.6328,-18.3442,23.59630,-6.72367,-0.07683,-0.06164,6.076926,0.545936,0.520913,53.93910,0.99990,1.00000,0.94527,0.23388
24.66001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.31448,-59.2568,-34.6769,-18.3449,23.59670,-6.72647,-0.07683,-0.06165,6.079322,0.545938,0.520913,53.96626,0.99990,1.00000,0.94676,0.23257
24.66730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.49944,-59.3219,-34.7211,-18.3456,23.59710,-6.72879,-0.07683,-0.06165,6.081741,0.545939,0.520913,53.99342,0.99990,1.00000,0.94750,0.22867
24.67459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.68611,-59.3820,-34.7652,-18.3463,23.59749,-6.73043,-0.07683,-0.06165,6.084179,0.545941,0.520913,54.02060,0.99990,1.00000,0.94929,0.22609
24.68188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.87434,-59.4370,-34.8094,-18.3470,23.59789,-6.73133,-0.07684,-0.06165,6.086635,0.545942,0.520913,54.04779,0.99990,1.00000,0.95034,0.22482
24.68917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.06401,-59.4869,-34.8535,-18.3477,23.59829,-6.73145,-0.07684,-0.06166,6.089120,0.545943,0.520913,54.07499,0.99990,1.00000,0.95170,0.22227
24.69646,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.25498,-59.5316,-34.8977,-18.3485,23.59868,-6.73127,-0.07684,-0.06166,6.091614,0.545944,0.520913,54.10220,0.99990,1.00000,0.95270,0.21975
24.70375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.44709,-59.5711,-34.9419,-18.3492,23.59908,-6.72991,-0.07684,-0.06166,6.094137,0.545946,0.520913,54.12943,0.99990,1.00000,0.95400,0.21601
24.71104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.64021,-59.6053,-34.9860,-18.3499,23.59947,-6.72794,-0.07685,-0.06166,6.096672,0.545947,0.520913,54.15666,0.99990,1.00000,0.95464,0.21354
24.71833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.83419,-59.6342,-35.0301,-18.3506,23.59987,-6.72513,-0.07685,-0.06166,6.099211,0.545948,0.520913,54.18391,0.99990,1.00000,0.95589,0.20987
24.72562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.02890,-59.6579,-35.0743,-18.3513,23.60026,-6.72154,-0.07685,-0.06167,6.101766,0.545950,0.520913,54.21117,0.99990,1.00000,0.95651,0.20625
24.73291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.22419,-59.6762,-35.1183,-18.3520,23.60066,-6.71721,-0.07686,-0.06167,6.104331,0.545951,0.520913,54.23843,0.99990,1.00000,0.95711,0.20386
24.74020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.41991,-59.6892,-35.1624,-18.3526,23.60105,-6.71219,-0.07686,-0.06167,6.106901,0.545952,0.520913,54.26571,0.99990,1.00000,0.95801,0.20032
24.74749,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.61591,-59.6969,-35.2064,-18.3533,23.60144,-6.70633,-0.07687,-0.06167,6.109487,0.545953,0.520913,54.29301,0.99989,1.00000,0.95830,0.19682
24.75478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.81206,-59.6992,-35.2504,-18.3540,23.60184,-6.69944,-0.07687,-0.06168,6.112076,0.545954,0.520913,54.32031,0.99989,1.00000,0.95917,0.19337
24.76207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.00820,-59.6961,-35.2943,-18.3547,23.60223,-6.69182,-0.07687,-0.06168,6.114670,0.545955,0.520912,54.34763,0.99989,1.00000,0.95974,0.18884
24.76936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.20418,-59.6877,-35.3382,-18.3554,23.60262,-6.68315,-0.07688,-0.06168,6.117271,0.545956,0.520912,54.37495,0.99989,0.99999,0.96030,0.18550
24.77665,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.39987,-59.6739,-35.3820,-18.3561,23.60301,-6.67373,-0.07688,-0.06168,6.119872,0.545957,0.520912,54.40229,0.99989,0.99999,0.96086,0.18111
24.78394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.59512,-59.6548,-35.4258,-18.3568,23.60340,-6.66346,-0.07689,-0.06168,6.122475,0.545958,0.520912,54.42964,0.99989,0.99999,0.96140,0.17788
24.79123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.78977,-59.6304,-35.4695,-18.3575,23.60379,-6.65217,-0.07689,-0.06168,6.125087,0.545959,0.520912,54.45700,0.99989,0.99999,0.96194,0.17469
24.79852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.98369,-59.6006,-35.5131,-18.3582,23.60418,-6.64010,-0.07690,-0.06169,6.127703,0.545960,0.520911,54.48438,0.99989,0.99999,0.96221,0.17050
24.80581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.17672,-59.5655,-35.5566,-18.3589,23.60457,-6.62730,-0.07690,-0.06169,6.130312,0.545961,0.520911,54.51176,0.99989,0.99999,0.96248,0.16844
24.81310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.36872,-59.5252,-35.6001,-18.3595,23.60495,-6.61344,-0.07691,-0.06169,6.132915,0.545962,0.520911,54.53916,0.99989,0.99999,0.96300,0.16337
24.82039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.55955,-59.4796,-35.6434,-18.3602,23.60534,-6.59885,-0.07691,-0.06169,6.135521,0.545963,0.520911,54.56657,0.99989,0.99999,0.96326,0.16039
24.82768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.74907,-59.4288,-35.6867,-18.3609,23.60573,-6.58339,-0.07692,-0.06169,6.138127,0.545964,0.520911,54.59399,0.99989,0.99999,0.96326,0.15649
24.83497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.93712,-59.3728,-35.7298,-18.3616,23.60612,-6.56719,-0.07692,-0.06169,6.140735,0.545965,0.520910,54.62142,0.99989,0.99999,0.96352,0.15266
24.84226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.12357,-59.3116,-35.7728,-18.3623,23.60650,-6.55030,-0.07693,-0.06170,6.143330,0.545965,0.520910,54.64886,0.99989,0.99999,0.96378,0.14891
24.84955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.30827,-59.2454,-35.8158,-18.3629,23.60689,-6.53248,-0.07693,-0.06170,6.145929,0.545966,0.520910,54.67632,0.99989,0.99999,0.96428,0.14614
24.85684,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.49109,-59.1741,-35.8586,-18.3636,23.60727,-6.51408,-0.07694,-0.06170,6.148519,0.545967,0.520909,54.70379,0.99989,0.99999,0.96428,0.14253
24.86413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.67189,-59.0978,-35.9013,-18.3643,23.60766,-6.49502,-0.07694,-0.06170,6.151103,0.545968,0.520909,54.73126,0.99989,0.99999,0.96453,0.13986
24.87142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.85052,-59.0166,-35.9438,-18.3650,23.60804,-6.47534,-0.07695,-0.06170,6.153686,0.545968,0.520909,54.75875,0.99988,0.99999,0.96453,0.13637
24.87871,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.02686,-58.9305,-35.9862,-18.3656,23.60842,-6.45519,-0.07695,-0.06170,6.156267,0.545969,0.520909,54.78625,0.99988,0.99999,0.96453,0.13212
24.88600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.20076,-58.8395,-36.0285,-18.3663,23.60881,-6.43427,-0.07696,-0.06170,6.158839,0.545969,0.520908,54.81377,0.99988,0.99999,0.96478,0.13045
24.89410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.39100,-58.7330,-36.0754,-18.3670,23.60923,-6.41044,-0.07697,-0.06170,6.161694,0.545970,0.520908,54.84435,0.99988,0.99999,0.96478,0.12797
24.90220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.57789,-58.6206,-36.1220,-18.3678,23.60966,-6.38589,-0.07697,-0.06171,6.164537,0.545970,0.520907,54.87495,0.99988,0.99999,0.96503,0.12394
24.91030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.76126,-58.5026,-36.1685,-18.3685,23.61008,-6.36084,-0.07698,-0.06171,6.167383,0.545971,0.520907,54.90556,0.99988,0.99999,0.96528,0.12158
24.91840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.94093,-58.3790,-36.2148,-18.3693,23.61050,-6.33537,-0.07698,-0.06171,6.170209,0.545971,0.520907,54.93618,0.99988,0.99999,0.96528,0.11925
24.92650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.11673,-58.2500,-36.2609,-18.3700,23.61092,-6.30934,-0.07699,-0.06171,6.173028,0.545972,0.520906,54.96682,0.99988,0.99999,0.96528,0.11696
24.93460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.28851,-58.1156,-36.3068,-18.3707,23.61135,-6.28275,-0.07700,-0.06171,6.175837,0.545972,0.520906,54.99747,0.99988,0.99999,0.96552,0.11397
24.94270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.45608,-57.9760,-36.3525,-18.3715,23.61177,-6.25587,-0.07700,-0.06171,6.178644,0.545972,0.520905,55.02814,0.99988,0.99999,0.96528,0.11250
24.95080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.61930,-57.8314,-36.3980,-18.3722,23.61219,-6.22871,-0.07701,-0.06171,6.181442,0.545973,0.520905,55.05882,0.99988,0.99999,0.96552,0.11032
24.95890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.77801,-57.6818,-36.4433,-18.3729,23.61261,-6.20135,-0.07702,-0.06171,6.184231,0.545973,0.520905,55.08951,0.99988,0.99998,0.96552,0.10889
24.96700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.93205,-57.5274,-36.4885,-18.3737,23.61303,-6.17359,-0.07702,-0.06172,6.187010,0.545973,0.520904,55.12022,0.99988,0.99998,0.96552,0.10678
24.97510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.08128,-57.3683,-36.5334,-18.3744,23.61344,-6.14555,-0.07703,-0.06172,6.189789,0.545973,0.520904,55.15094,0.99987,0.99998,0.96601,0.10539
24.98320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.22556,-57.2047,-36.5781,-18.3751,23.61386,-6.11760,-0.07703,-0.06172,6.192553,0.545973,0.520903,55.18168,0.99987,0.99998,0.96577,0.10402
24.99130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.36474,-57.0368,-36.6226,-18.3759,23.61428,-6.08949,-0.07704,-0.06172,6.195314,0.545973,0.520903,55.21242,0.99987,0.99998,0.96577,0.10266
24.99940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.49869,-56.8646,-36.6669,-18.3766,23.61469,-6.06128,-0.07705,-0.06172,6.198064,0.545973,0.520902,55.24319,0.99987,0.99998,0.96625,0.10132
25.00750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.62729,-56.6884,-36.7110,-18.3773,23.61511,-6.03293,-0.07705,-0.06172,6.200814,0.545973,0.520902,55.27396,0.99987,0.99998,0.96625,0.10065
25.01560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.75040,-56.5083,-36.7549,-18.3780,23.61552,-6.00457,-0.07706,-0.06172,6.203556,0.545973,0.520901,55.30475,0.99987,0.99998,0.96625,0.09933
25.02370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.86791,-56.3246,-36.7985,-18.3787,23.61594,-5.97633,-0.07707,-0.06172,6.206286,0.545973,0.520901,55.33555,0.99987,0.99997,0.96625,0.09933
25.03099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.96876,-56.1561,-36.8377,-18.3794,23.61631,-5.95090,-0.07707,-0.06172,6.208738,0.545973,0.520900,55.36329,0.99987,0.99997,0.96649,0.09933
25.03828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.06489,-55.9849,-36.8767,-18.3800,23.61668,-5.92572,-0.07708,-0.06173,6.211183,0.545973,0.520900,55.39103,0.99986,0.99997,0.96649,0.09868
25.04557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.15624,-55.8111,-36.9155,-18.3807,23.61705,-5.90067,-0.07708,-0.06173,6.213626,0.545973,0.520899,55.41879,0.99986,0.99997,0.96672,0.09803
25.05286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.24273,-55.6348,-36.9541,-18.3813,23.61742,-5.87574,-0.07709,-0.06173,6.216066,0.545972,0.520899,55.44656,0.99986,0.99997,0.96696,0.09803
25.06015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.32429,-55.4562,-36.9926,-18.3820,23.61779,-5.85087,-0.07709,-0.06173,6.218497,0.545972,0.520898,55.47433,0.99986,0.99997,0.96719,0.09739
25.06744,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.40086,-55.2754,-37.0309,-18.3826,23.61816,-5.82614,-0.07710,-0.06173,6.220926,0.545972,0.520898,55.50212,0.99986,0.99997,0.96696,0.09739
25.07473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.47238,-55.0925,-37.0690,-18.3832,23.61853,-5.80167,-0.07710,-0.06173,6.223344,0.545971,0.520897,55.52992,0.99986,0.99997,0.96719,0.09739
25.08202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.53878,-54.9077,-37.1070,-18.3839,23.61890,-5.77741,-0.07711,-0.06173,6.225759,0.545971,0.520897,55.55773,0.99986,0.99997,0.96719,0.09739
25.08931,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.60002,-54.7211,-37.1449,-18.3845,23.61927,-5.75339,-0.07711,-0.06173,6.228168,0.545971,0.520896,55.58555,0.99986,0.99997,0.96742,0.09803
25.09660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.65604,-54.5329,-37.1826,-18.3852,23.61963,-5.72970,-0.07712,-0.06173,6.230571,0.545970,0.520896,55.61338,0.99985,0.99997,0.96765,0.09803
25.10389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.70680,-54.3432,-37.2201,-18.3858,23.62000,-5.70622,-0.07712,-0.06173,6.232970,0.545970,0.520895,55.64122,0.99985,0.99996,0.96742,0.09803
25.11118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.75226,-54.1522,-37.2575,-18.3864,23.62037,-5.68299,-0.07713,-0.06174,6.235360,0.545969,0.520895,55.66908,0.99985,0.99996,0.96765,0.09933
25.11847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.79238,-53.9599,-37.2947,-18.3871,23.62073,-5.66016,-0.07713,-0.06174,6.237748,0.545969,0.520894,55.69694,0.99985,0.99996,0.96765,0.09933
25.12576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.82713,-53.7666,-37.3317,-18.3877,23.62110,-5.63761,-0.07714,-0.06174,6.240126,0.545968,0.520894,55.72481,0.99985,0.99996,0.96765,0.09933
25.13305,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.85647,-53.5724,-37.3687,-18.3883,23.62146,-5.61547,-0.07714,-0.06174,6.242493,0.545967,0.520893,55.75270,0.99985,0.99996,0.96742,0.10065
25.14034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.88038,-53.3775,-37.4054,-18.3889,23.62182,-5.59368,-0.07715,-0.06174,6.244851,0.545967,0.520893,55.78059,0.99985,0.99996,0.96742,0.10199
25.14763,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.89885,-53.1819,-37.4421,-18.3896,23.62219,-5.57237,-0.07715,-0.06174,6.247198,0.545966,0.520892,55.80850,0.99984,0.99996,0.96719,0.10199
25.15492,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.91185,-52.9860,-37.4786,-18.3902,23.62255,-5.55148,-0.07716,-0.06174,6.249541,0.545965,0.520891,55.83641,0.99984,0.99996,0.96742,0.10334
25.16221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.91938,-52.7897,-37.5149,-18.3908,23.62291,-5.53100,-0.07716,-0.06174,6.251868,0.545964,0.520891,55.86434,0.99984,0.99996,0.96696,0.10470
25.16950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.92141,-52.5933,-37.5512,-18.3914,23.62327,-5.51110,-0.07717,-0.06174,6.254181,0.545964,0.520890,55.89227,0.99984,0.99996,0.96672,0.10608
25.17679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.91796,-52.3969,-37.5873,-18.3921,23.62363,-5.49159,-0.07717,-0.06174,6.256477,0.545963,0.520890,55.92022,0.99984,0.99996,0.96625,0.10678
25.18408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.90902,-52.2007,-37.6232,-18.3927,23.62399,-5.47267,-0.07718,-0.06174,6.258758,0.545962,0.520889,55.94817,0.99984,0.99996,0.96577,0.10889
25.19137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.89459,-52.0048,-37.6591,-18.3933,23.62435,-5.45436,-0.07718,-0.06174,6.261025,0.545961,0.520889,55.97614,0.99983,0.99996,0.96577,0.11032
25.19866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.87469,-51.8093,-37.6948,-18.3939,23.62471,-5.43662,-0.07719,-0.06174,6.263269,0.545960,0.520888,56.00412,0.99983,0.99996,0.96478,0.11177
25.20595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.84933,-51.6145,-37.7305,-18.3945,23.62507,-5.41959,-0.07719,-0.06174,6.265496,0.545959,0.520887,56.03210,0.99983,0.99996,0.96428,0.11397
25.21324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.81852,-51.4205,-37.7660,-18.3952,23.62543,-5.40306,-0.07720,-0.06174,6.267695,0.545958,0.520887,56.06010,0.99983,0.99996,0.96352,0.11621
25.22053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.78230,-51.2274,-37.8014,-18.3958,23.62578,-5.38716,-0.07720,-0.06174,6.269872,0.545957,0.520886,56.08810,0.99983,0.99996,0.96274,0.11848
