t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
8.83437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.35355,-63.5540,-8.36008,-12.5406,17.26044,-0.27286,-0.07418,-0.70790,2.509311,0.544290,0.001646,4.456491,0.99896,0.29188,0.90764,0.00766
8.84961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.62505,-63.4449,-8.36382,-12.4922,17.28063,-0.27218,-0.07395,-0.64463,2.536792,0.544328,-0.00709,4.480329,0.99896,0.31668,0.91811,0.00789
8.86485,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.89399,-63.3301,-8.36755,-12.4428,17.30078,-0.27166,-0.07374,-0.57804,2.564623,0.544369,-0.01495,4.504428,0.99897,0.34422,0.92798,0.00812
8.88010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.16020,-63.2095,-8.37127,-12.3926,17.32086,-0.27123,-0.07355,-0.50835,2.592701,0.544413,-0.02189,4.528790,0.99897,0.37113,0.93674,0.00830
8.89534,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.42353,-63.0832,-8.37499,-12.3417,17.34089,-0.27089,-0.07337,-0.43576,2.620995,0.544460,-0.02787,4.553418,0.99897,0.39887,0.94489,0.00854
8.91058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.68383,-62.9511,-8.37870,-12.2903,17.36086,-0.27073,-0.07322,-0.36066,2.649466,0.544508,-0.03285,4.578313,0.99897,0.42190,0.95136,0.00873
8.92582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.94092,-62.8133,-8.38242,-12.2384,17.38078,-0.27068,-0.07308,-0.28376,2.678044,0.544559,-0.03681,4.603475,0.99898,0.44890,0.95771,0.00899
8.94106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.19466,-62.6698,-8.38613,-12.1862,17.40064,-0.27074,-0.07297,-0.20516,2.706727,0.544611,-0.03973,4.628906,0.99897,0.47256,0.96274,0.00925
8.95630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.44486,-62.5206,-8.38985,-12.1339,17.42045,-0.27092,-0.07287,-0.12542,2.735449,0.544665,-0.04158,4.654604,0.99897,0.49450,0.96719,0.00939
8.97155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.69136,-62.3657,-8.39356,-12.0816,17.44021,-0.27123,-0.07279,-0.04518,2.764179,0.544720,-0.04235,4.680571,0.99897,0.51830,0.97112,0.00967
8.98679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.93400,-62.2052,-8.39729,-12.0294,17.45991,-0.27168,-0.07273,0.034964,2.792886,0.544776,-0.04205,4.706806,0.99897,0.53837,0.97423,0.00988
9.00203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.17260,-62.0390,-8.40102,-11.9776,17.47956,-0.27221,-0.07269,0.115068,2.821554,0.544832,-0.04067,4.733308,0.99897,0.55832,0.97718,0.01010
9.01727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.40698,-61.8672,-8.40476,-11.9262,17.49915,-0.27286,-0.07267,0.194170,2.850150,0.544889,-0.03822,4.760076,0.99896,0.57272,0.97936,0.01032
9.03251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.63696,-61.6899,-8.40850,-11.8754,17.51870,-0.27362,-0.07267,0.272182,2.878665,0.544946,-0.03472,4.787110,0.99895,0.58699,0.98160,0.01055
9.04775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.86238,-61.5070,-8.41226,-11.8254,17.53819,-0.27449,-0.07268,0.348406,2.907072,0.545003,-0.03019,4.814409,0.99894,0.60288,0.98312,0.01070
9.06300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.08304,-61.3187,-8.41603,-11.7762,17.55762,-0.27550,-0.07272,0.422525,2.935366,0.545059,-0.02465,4.841971,0.99893,0.61161,0.98463,0.01101
9.07824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.29877,-61.1250,-8.41982,-11.7280,17.57701,-0.27657,-0.07277,0.494100,2.963531,0.545116,-0.01814,4.869795,0.99890,0.62543,0.98590,0.01118
9.09348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.50937,-60.9260,-8.42362,-11.6810,17.59634,-0.27775,-0.07283,0.562821,2.991560,0.545171,-0.01069,4.897880,0.99890,0.63227,0.98670,0.01150
9.10872,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.71465,-60.7216,-8.42744,-11.6353,17.61562,-0.27904,-0.07292,0.628355,3.019439,0.545225,-0.00235,4.926224,0.99887,0.64074,0.98762,0.01176
9.12396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.91444,-60.5120,-8.43127,-11.5909,17.63485,-0.28043,-0.07302,0.690579,3.047170,0.545278,0.006847,4.954825,0.99884,0.65080,0.98832,0.01201
9.13768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.08936,-60.3190,-8.43474,-11.5523,17.65211,-0.28176,-0.07312,0.743314,3.071992,0.545325,0.015819,4.980788,0.99882,0.65577,0.98882,0.01219
9.15140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.25952,-60.1219,-8.43823,-11.5149,17.66933,-0.28319,-0.07323,0.793230,3.096684,0.545370,0.025408,5.006956,0.99878,0.65907,0.98914,0.01246
9.16511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.42479,-59.9207,-8.44173,-11.4788,17.68650,-0.28472,-0.07336,0.839977,3.121245,0.545414,0.035578,5.033331,0.99877,0.66399,0.98967,0.01264
9.17883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.58502,-59.7156,-8.44526,-11.4442,17.70363,-0.28631,-0.07350,0.883409,3.145671,0.545456,0.046289,5.059909,0.99872,0.66888,0.98997,0.01282
9.19255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.74007,-59.5066,-8.44880,-11.4111,17.72072,-0.28795,-0.07365,0.923245,3.169963,0.545496,0.057500,5.086691,0.99868,0.67050,0.99018,0.01301
9.20627,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.88980,-59.2938,-8.45237,-11.3795,17.73777,-0.28968,-0.07381,0.959611,3.194113,0.545535,0.069167,5.113674,0.99865,0.67211,0.99039,0.01320
9.21998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.03405,-59.0773,-8.45595,-11.3495,17.75477,-0.29149,-0.07399,0.992510,3.218125,0.545571,0.081251,5.140859,0.99862,0.67533,0.99053,0.01339
9.23370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.17269,-58.8572,-8.45956,-11.3211,17.77174,-0.29332,-0.07417,1.021883,3.241996,0.545605,0.093708,5.168243,0.99857,0.67533,0.99067,0.01349
9.24605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.29252,-58.6561,-8.46283,-11.2970,17.78696,-0.29501,-0.07434,1.045090,3.263359,0.545634,0.105205,5.193059,0.99851,0.67533,0.99074,0.01368
9.25839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.40758,-58.4522,-8.46612,-11.2742,17.80216,-0.29678,-0.07452,1.065480,3.284608,0.545661,0.116937,5.218035,0.99847,0.67533,0.99080,0.01398
9.27074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.51776,-58.2456,-8.46942,-11.2528,17.81731,-0.29859,-0.07471,1.082769,3.305743,0.545686,0.128872,5.243170,0.99840,0.67533,0.99080,0.01409
9.28308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.62297,-58.0364,-8.47275,-11.2329,17.83244,-0.30043,-0.07491,1.097054,3.326762,0.545709,0.140978,5.268463,0.99836,0.67372,0.99080,0.01419
9.29543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.72309,-57.8247,-8.47610,-11.2143,17.84752,-0.30229,-0.07511,1.108336,3.347664,0.545730,0.153222,5.293913,0.99828,0.67372,0.99080,0.01439
9.30777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.81803,-57.6106,-8.47946,-11.1972,17.86257,-0.30425,-0.07532,1.116864,3.368450,0.545748,0.165573,5.319520,0.99823,0.67211,0.99074,0.01460
9.32012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.90768,-57.3941,-8.48285,-11.1816,17.87759,-0.30624,-0.07554,1.122400,3.389118,0.545764,0.178000,5.345282,0.99815,0.67050,0.99060,0.01471
9.33247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.99195,-57.1755,-8.48627,-11.1673,17.89257,-0.30825,-0.07576,1.124936,3.409670,0.545778,0.190470,5.371198,0.99806,0.66888,0.99053,0.01482
9.34481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.07073,-56.9547,-8.48970,-11.1545,17.90751,-0.31026,-0.07600,1.124808,3.430104,0.545789,0.202954,5.397268,0.99798,0.66725,0.99039,0.01492
9.35716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.14393,-56.7320,-8.49316,-11.1432,17.92242,-0.31232,-0.07624,1.121801,3.450422,0.545797,0.215421,5.423491,0.99789,0.66562,0.99032,0.01514
9.36950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.21145,-56.5074,-8.49664,-11.1332,17.93729,-0.31443,-0.07648,1.116073,3.470622,0.545803,0.227841,5.449866,0.99779,0.66072,0.99011,0.01525
9.38061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.26726,-56.3038,-8.49979,-11.1255,17.95064,-0.31637,-0.07671,1.108632,3.488701,0.545806,0.238955,5.473733,0.99769,0.65907,0.98997,0.01536
9.39173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.31833,-56.0988,-8.50297,-11.1189,17.96396,-0.31830,-0.07694,1.099150,3.506688,0.545807,0.249987,5.497722,0.99759,0.65577,0.98982,0.01547
9.40284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.36459,-55.8927,-8.50616,-11.1135,17.97726,-0.32027,-0.07718,1.087557,3.524580,0.545805,0.260917,5.521832,0.99748,0.65412,0.98975,0.01558
9.41395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.40599,-55.6854,-8.50937,-11.1091,17.99052,-0.32227,-0.07742,1.073886,3.542379,0.545801,0.271724,5.546062,0.99741,0.65080,0.98945,0.01570
9.42506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.44246,-55.4770,-8.51260,-11.1058,18.00375,-0.32427,-0.07767,1.058216,3.560083,0.545794,0.282389,5.570412,0.99729,0.64746,0.98929,0.01581
9.43617,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.47394,-55.2678,-8.51585,-11.1037,18.01695,-0.32628,-0.07793,1.040683,3.577691,0.545785,0.292893,5.594881,0.99717,0.64411,0.98914,0.01592
9.44728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.50037,-55.0578,-8.51912,-11.1025,18.03012,-0.32829,-0.07818,1.021415,3.595206,0.545773,0.303219,5.619469,0.99704,0.63906,0.98890,0.01592
9.45839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.52171,-54.8471,-8.52242,-11.1024,18.04326,-0.33032,-0.07845,1.000305,3.612627,0.545759,0.313348,5.644174,0.99694,0.63736,0.98873,0.01627
9.46950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.53790,-54.6358,-8.52573,-11.1033,18.05636,-0.33238,-0.07871,0.977724,3.629953,0.545742,0.323268,5.668997,0.99682,0.63397,0.98840,0.01639
9.48061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.54889,-54.4241,-8.52906,-11.1052,18.06944,-0.33448,-0.07898,0.953453,3.647187,0.545723,0.332959,5.693936,0.99668,0.63227,0.98832,0.01651
9.49173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.55464,-54.2120,-8.53242,-11.1081,18.08249,-0.33658,-0.07926,0.927657,3.664329,0.545700,0.342409,5.718991,0.99656,0.62886,0.98798,0.01651
9.50284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.55511,-53.9997,-8.53579,-11.1118,18.09550,-0.33872,-0.07953,0.900617,3.681375,0.545675,0.351603,5.744161,0.99643,0.62543,0.98780,0.01663
9.51395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.55025,-53.7874,-8.53919,-11.1165,18.10848,-0.34085,-0.07982,0.872189,3.698331,0.545647,0.360529,5.769447,0.99627,0.62027,0.98753,0.01687
9.52506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.54003,-53.5751,-8.54261,-11.1221,18.12143,-0.34305,-0.08010,0.842633,3.715193,0.545617,0.369174,5.794846,0.99613,0.61855,0.98726,0.01687
9.53617,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.52442,-53.3630,-8.54605,-11.1285,18.13435,-0.34528,-0.08038,0.811961,3.731965,0.545583,0.377528,5.820358,0.99602,0.61508,0.98717,0.01711
9.54728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.50339,-53.1512,-8.54951,-11.1357,18.14723,-0.34749,-0.08067,0.780100,3.748647,0.545547,0.385580,5.845983,0.99587,0.61335,0.98679,0.01724
9.55839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.47692,-52.9398,-8.55300,-11.1437,18.16008,-0.34976,-0.08095,0.747376,3.765238,0.545508,0.393319,5.871721,0.99575,0.60812,0.98670,0.01736
9.56950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.44497,-52.7291,-8.55650,-11.1524,18.17290,-0.35207,-0.08124,0.713556,3.781738,0.545465,0.400735,5.897570,0.99559,0.60638,0.98650,0.01736
9.58061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.40754,-52.5191,-8.56003,-11.1618,18.18569,-0.35436,-0.08152,0.678951,3.798150,0.545420,0.407820,5.923530,0.99546,0.60288,0.98621,0.01774
9.59173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.36462,-52.3100,-8.56359,-11.1719,18.19844,-0.35669,-0.08181,0.643594,3.814473,0.545373,0.414567,5.949601,0.99532,0.60112,0.98601,0.01774
9.60284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.31619,-52.1020,-8.56717,-11.1826,18.21116,-0.35904,-0.08209,0.607631,3.830707,0.545322,0.420969,5.975781,0.99522,0.59936,0.98580,0.01787
9.61395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.26226,-51.8951,-8.57077,-11.1940,18.22384,-0.36141,-0.08237,0.571479,3.846854,0.545269,0.427024,6.002070,0.99508,0.59760,0.98549,0.01800
9.62506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.20281,-51.6896,-8.57439,-11.2059,18.23649,-0.36381,-0.08264,0.534664,3.862915,0.545212,0.432726,6.028469,0.99493,0.59408,0.98539,0.01800
9.63617,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.13787,-51.4856,-8.57804,-11.2183,18.24911,-0.36622,-0.08291,0.497404,3.878890,0.545154,0.438068,6.054975,0.99482,0.59054,0.98517,0.01826
9.64728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.06744,-51.2832,-8.58171,-11.2312,18.26169,-0.36867,-0.08318,0.459907,3.894780,0.545092,0.443050,6.081588,0.99467,0.58877,0.98496,0.01839
9.65839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.99153,-51.0826,-8.58541,-11.2445,18.27424,-0.37113,-0.08343,0.422217,3.910581,0.545028,0.447668,6.108309,0.99459,0.58522,0.98474,0.01866
9.66950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.91016,-50.8840,-8.58913,-11.2583,18.28675,-0.37361,-0.08368,0.384433,3.926297,0.544961,0.451921,6.135136,0.99447,0.58344,0.98463,0.01866
9.68061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.82337,-50.6875,-8.59288,-11.2724,18.29923,-0.37613,-0.08392,0.346719,3.941933,0.544892,0.455810,6.162068,0.99431,0.58344,0.98452,0.01879
9.69173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.73118,-50.4932,-8.59665,-11.2869,18.31167,-0.37864,-0.08416,0.309020,3.957482,0.544820,0.459334,6.189106,0.99431,0.58166,0.98418,0.01893
9.70284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.63362,-50.3014,-8.60045,-11.3017,18.32408,-0.38113,-0.08438,0.271278,3.972950,0.544746,0.462493,6.216248,0.99418,0.57987,0.98407,0.01906
9.71395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.53075,-50.1122,-8.60427,-11.3167,18.33645,-0.38365,-0.08459,0.233871,3.988335,0.544670,0.465290,6.243495,0.99405,0.57630,0.98395,0.01920
9.72506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.42261,-49.9258,-8.60812,-11.3320,18.34879,-0.38616,-0.08479,0.196588,4.003638,0.544592,0.467724,6.270845,0.99405,0.57451,0.98372,0.01934
9.73617,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.30924,-49.7422,-8.61199,-11.3474,18.36109,-0.38873,-0.08497,0.159617,4.018862,0.544513,0.469800,6.298298,0.99392,0.57272,0.98360,0.01934
9.74728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.19071,-49.5617,-8.61589,-11.3630,18.37335,-0.39131,-0.08514,0.123172,4.034002,0.544431,0.471522,6.325853,0.99397,0.57272,0.98348,0.01948
9.75839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.06709,-49.3845,-8.61982,-11.3787,18.38558,-0.39387,-0.08529,0.086880,4.049063,0.544348,0.472891,6.353510,0.99388,0.56913,0.98336,0.01948
9.76950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.93843,-49.2106,-8.62377,-11.3945,18.39778,-0.39641,-0.08543,0.051267,4.064045,0.544263,0.473913,6.381268,0.99379,0.56913,0.98312,0.01962
9.78061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.80482,-49.0403,-8.62774,-11.4103,18.40994,-0.39896,-0.08555,0.016155,4.078950,0.544177,0.474593,6.409128,0.99374,0.56553,0.98300,0.01962
9.79173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.66633,-48.8736,-8.63174,-11.4261,18.42206,-0.40147,-0.08565,-0.01829,4.093773,0.544090,0.474936,6.437087,0.99374,0.56553,0.98288,0.01962
9.80407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.50688,-48.6930,-8.63622,-11.4437,18.43548,-0.40420,-0.08575,-0.05582,4.110156,0.543992,0.474933,6.468270,0.99374,0.56193,0.98275,0.01976
9.81642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.34164,-48.5173,-8.64072,-11.4611,18.44887,-0.40691,-0.08582,-0.09282,4.126446,0.543893,0.474528,6.499575,0.99370,0.55832,0.98275,0.01976
9.82876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.17076,-48.3467,-8.64526,-11.4785,18.46221,-0.40959,-0.08587,-0.12874,4.142639,0.543794,0.473731,6.531002,0.99370,0.55832,0.98250,0.01962
9.84111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.99436,-48.1816,-8.64982,-11.4957,18.47550,-0.41219,-0.08589,-0.16371,4.158739,0.543694,0.472553,6.562549,0.99370,0.55471,0.98225,0.01962
9.85345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.81261,-48.0220,-8.65441,-11.5127,18.48875,-0.41472,-0.08588,-0.19777,4.174746,0.543594,0.471003,6.594217,0.99374,0.55109,0.98225,0.01934
9.86456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.64457,-47.8833,-8.65857,-11.5278,18.50064,-0.41692,-0.08586,-0.22749,4.189070,0.543504,0.469298,6.622822,0.99374,0.55109,0.98225,0.01934
9.87568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.47244,-47.7494,-8.66275,-11.5427,18.51249,-0.41907,-0.08581,-0.25664,4.203322,0.543414,0.467306,6.651522,0.99383,0.54746,0.98225,0.01920
9.88679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.29635,-47.6205,-8.66695,-11.5573,18.52430,-0.42116,-0.08574,-0.28479,4.217502,0.543325,0.465037,6.680319,0.99388,0.54383,0.98225,0.01920
9.89790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.11644,-47.4966,-8.67117,-11.5716,18.53608,-0.42317,-0.08565,-0.31184,4.231611,0.543237,0.462501,6.709211,0.99388,0.54201,0.98199,0.01906
9.90901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.93284,-47.3780,-8.67541,-11.5856,18.54783,-0.42509,-0.08553,-0.33813,4.245644,0.543150,0.459705,6.738198,0.99401,0.54201,0.98199,0.01866
9.92012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.74570,-47.2647,-8.67967,-11.5993,18.55954,-0.42686,-0.08539,-0.36338,4.259607,0.543065,0.456660,6.767279,0.99405,0.53655,0.98186,0.01852
9.93123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.55516,-47.1569,-8.68395,-11.6127,18.57121,-0.42853,-0.08522,-0.38780,4.273498,0.542980,0.453373,6.796455,0.99414,0.53473,0.98173,0.01826
9.94234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.36139,-47.0546,-8.68824,-11.6256,18.58285,-0.43010,-0.08503,-0.41136,4.287315,0.542898,0.449852,6.825723,0.99422,0.53108,0.98186,0.01813
9.95345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.16453,-46.9580,-8.69255,-11.6382,18.59446,-0.43154,-0.08482,-0.43397,4.301068,0.542818,0.446106,6.855085,0.99431,0.52926,0.98160,0.01774
9.96345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.98484,-46.8761,-8.69643,-11.6491,18.60488,-0.43274,-0.08461,-0.45341,4.313384,0.542747,0.442550,6.881591,0.99447,0.52561,0.98160,0.01749
