t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
16.24093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.35049,-58.3382,-10.0801,-15.2722,22.37214,-0.94421,-0.07208,-0.00945,5.033479,0.546674,0.535848,28.08025,0.99994,0.99974,0.07603,0.02727
16.24993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.43942,-58.5388,-10.0878,-15.2813,22.37492,-0.94282,-0.07231,-0.01276,5.015534,0.546712,0.536244,28.10774,0.99994,0.99974,0.07758,0.02650
16.25893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.53389,-58.7370,-10.0954,-15.2904,22.37771,-0.94125,-0.07253,-0.01607,4.997725,0.546748,0.536614,28.13514,0.99994,0.99973,0.07864,0.02594
16.26793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.63381,-58.9325,-10.1030,-15.2995,22.38049,-0.93943,-0.07276,-0.01936,4.980009,0.546783,0.536958,28.16244,0.99994,0.99973,0.08024,0.02503
16.27693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.73909,-59.1252,-10.1106,-15.3086,22.38328,-0.93746,-0.07299,-0.02264,4.962399,0.546815,0.537277,28.18964,0.99994,0.99973,0.08188,0.02433
16.28593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.84964,-59.3150,-10.1182,-15.3177,22.38605,-0.93535,-0.07322,-0.02590,4.944930,0.546846,0.537570,28.21675,0.99994,0.99973,0.08355,0.02398
16.29493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.96536,-59.5018,-10.1258,-15.3268,22.38883,-0.93306,-0.07345,-0.02914,4.927574,0.546875,0.537837,28.24376,0.99994,0.99973,0.08525,0.02330
16.30393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.08615,-59.6855,-10.1333,-15.3359,22.39160,-0.93063,-0.07368,-0.03236,4.910324,0.546903,0.538080,28.27068,0.99994,0.99973,0.08698,0.02297
16.31293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.21191,-59.8658,-10.1409,-15.3450,22.39438,-0.92811,-0.07391,-0.03554,4.893229,0.546928,0.538297,28.29751,0.99994,0.99973,0.08993,0.02265
16.32193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.34252,-60.0427,-10.1484,-15.3541,22.39714,-0.92548,-0.07414,-0.03870,4.876276,0.546952,0.538490,28.32424,0.99994,0.99973,0.09174,0.02201
16.33193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.49318,-60.2352,-10.1567,-15.3642,22.40021,-0.92241,-0.07439,-0.04216,4.857601,0.546976,0.538675,28.35384,0.99994,0.99973,0.09547,0.02169
16.34193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.64956,-60.4231,-10.1650,-15.3743,22.40328,-0.91927,-0.07464,-0.04558,4.839128,0.546999,0.538831,28.38332,0.99994,0.99974,0.09868,0.02154
16.35193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.81149,-60.6064,-10.1732,-15.3843,22.40634,-0.91609,-0.07490,-0.04894,4.820832,0.547018,0.538957,28.41270,0.99994,0.99974,0.10199,0.02123
16.36193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.97882,-60.7849,-10.1815,-15.3944,22.40940,-0.91284,-0.07514,-0.05225,4.802742,0.547036,0.539054,28.44196,0.99994,0.99974,0.10539,0.02108
16.37193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.15139,-60.9584,-10.1897,-15.4044,22.41245,-0.90960,-0.07539,-0.05551,4.784844,0.547052,0.539123,28.47112,0.99994,0.99974,0.11032,0.02078
16.38193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.32903,-61.1268,-10.1978,-15.4145,22.41550,-0.90633,-0.07564,-0.05870,4.767181,0.547065,0.539164,28.50017,0.99994,0.99974,0.11471,0.02078
16.39193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.51158,-61.2901,-10.2060,-15.4245,22.41855,-0.90305,-0.07588,-0.06183,4.749730,0.547077,0.539177,28.52912,0.99994,0.99974,0.12080,0.02063
16.40193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.69885,-61.4479,-10.2141,-15.4344,22.42158,-0.89980,-0.07611,-0.06488,4.732536,0.547086,0.539164,28.55796,0.99994,0.99975,0.12554,0.02063
16.41193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.89069,-61.6003,-10.2222,-15.4444,22.42462,-0.89659,-0.07635,-0.06787,4.715584,0.547093,0.539124,28.58670,0.99994,0.99975,0.13128,0.02063
16.42193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.08692,-61.7472,-10.2303,-15.4543,22.42764,-0.89345,-0.07658,-0.07078,4.698923,0.547098,0.539059,28.61535,0.99994,0.99976,0.13724,0.02078
16.43193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.28736,-61.8883,-10.2383,-15.4642,22.43067,-0.89032,-0.07680,-0.07362,4.682545,0.547102,0.538968,28.64389,0.99994,0.99976,0.14433,0.02078
16.44093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.47122,-62.0104,-10.2455,-15.4731,22.43338,-0.88764,-0.07700,-0.07610,4.668040,0.547103,0.538866,28.66950,0.99994,0.99976,0.15171,0.02093
16.44993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.65823,-62.1278,-10.2527,-15.4819,22.43609,-0.88502,-0.07720,-0.07852,4.653827,0.547103,0.538745,28.69503,0.99994,0.99977,0.15941,0.02138
16.45893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.84823,-62.2403,-10.2598,-15.4907,22.43879,-0.88250,-0.07739,-0.08087,4.639861,0.547101,0.538605,28.72048,0.99994,0.99977,0.16640,0.02154
16.46793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.04111,-62.3479,-10.2670,-15.4995,22.44149,-0.88009,-0.07758,-0.08316,4.626218,0.547097,0.538447,28.74586,0.99994,0.99978,0.17575,0.02185
16.47693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.23673,-62.4506,-10.2741,-15.5082,22.44419,-0.87782,-0.07776,-0.08537,4.612867,0.547093,0.538271,28.77117,0.99994,0.99978,0.18550,0.02201
16.48593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.43496,-62.5483,-10.2812,-15.5169,22.44687,-0.87565,-0.07794,-0.08751,4.599883,0.547086,0.538079,28.79642,0.99994,0.99979,0.19567,0.02248
16.49493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.63566,-62.6410,-10.2883,-15.5256,22.44956,-0.87362,-0.07811,-0.08958,4.587276,0.547079,0.537869,28.82159,0.99993,0.99979,0.20745,0.02281
16.50393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.83869,-62.7286,-10.2953,-15.5342,22.45223,-0.87176,-0.07828,-0.09158,4.575106,0.547070,0.537644,28.84671,0.99993,0.99980,0.21975,0.02314
16.51293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.04393,-62.8110,-10.3024,-15.5428,22.45491,-0.87002,-0.07844,-0.09350,4.563265,0.547060,0.537404,28.87176,0.99993,0.99980,0.23257,0.02347
16.52193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.25123,-62.8882,-10.3094,-15.5514,22.45757,-0.86843,-0.07860,-0.09535,4.551916,0.547048,0.537149,28.89675,0.99993,0.99981,0.24862,0.02415
16.53093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.46047,-62.9603,-10.3165,-15.5599,22.46023,-0.86698,-0.07875,-0.09712,4.541049,0.547036,0.536880,28.92168,0.99993,0.99981,0.26397,0.02450
16.53993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.67151,-63.0270,-10.3235,-15.5684,22.46289,-0.86572,-0.07890,-0.09881,4.530661,0.547022,0.536597,28.94657,0.99993,0.99982,0.28140,0.02485
16.54893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.88420,-63.0885,-10.3305,-15.5768,22.46554,-0.86464,-0.07904,-0.10043,4.520852,0.547007,0.536301,28.97140,0.99993,0.99982,0.29951,0.02557
16.55793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.09842,-63.1447,-10.3375,-15.5852,22.46818,-0.86372,-0.07918,-0.10197,4.511694,0.546991,0.535993,28.99619,0.99993,0.99983,0.31986,0.02613
16.56693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.31403,-63.1954,-10.3445,-15.5935,22.47081,-0.86297,-0.07931,-0.10343,4.503118,0.546974,0.535674,29.02093,0.99993,0.99983,0.34092,0.02669
16.57593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.53090,-63.2409,-10.3515,-15.6018,22.47344,-0.86241,-0.07944,-0.10481,4.495197,0.546956,0.535343,29.04564,0.99993,0.99984,0.36432,0.02688
16.58493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.74888,-63.2809,-10.3585,-15.6101,22.47607,-0.86202,-0.07956,-0.10612,4.488039,0.546937,0.535001,29.07031,0.99993,0.99985,0.38664,0.02766
16.59393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.96784,-63.3155,-10.3654,-15.6183,22.47868,-0.86185,-0.07967,-0.10735,4.481561,0.546916,0.534650,29.09495,0.99993,0.99985,0.41122,0.02806
16.60293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.18765,-63.3446,-10.3724,-15.6265,22.48130,-0.86186,-0.07978,-0.10850,4.475846,0.546896,0.534289,29.11957,0.99993,0.99985,0.43626,0.02866
16.61193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.40817,-63.3683,-10.3794,-15.6346,22.48390,-0.86206,-0.07988,-0.10957,4.470923,0.546874,0.533920,29.14417,0.99993,0.99986,0.46344,0.02928
16.62093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.62927,-63.3866,-10.3864,-15.6426,22.48650,-0.86238,-0.07998,-0.11057,4.466720,0.546851,0.533542,29.16875,0.99992,0.99986,0.49084,0.02991
16.62993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.85080,-63.3993,-10.3934,-15.6506,22.48909,-0.86288,-0.08007,-0.11149,4.463288,0.546828,0.533157,29.19332,0.99992,0.99987,0.51647,0.03034
16.63893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.07263,-63.4066,-10.4004,-15.6586,22.49167,-0.86361,-0.08016,-0.11233,4.460690,0.546804,0.532765,29.21788,0.99992,0.99987,0.54201,0.03099
16.64793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.29463,-63.4084,-10.4074,-15.6665,22.49425,-0.86447,-0.08024,-0.11310,4.458899,0.546780,0.532367,29.24243,0.99992,0.99987,0.56913,0.03166
16.65693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.51667,-63.4047,-10.4144,-15.6744,22.49682,-0.86546,-0.08031,-0.11379,4.457835,0.546754,0.531963,29.26699,0.99992,0.99988,0.59584,0.03211
16.66593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.73859,-63.3955,-10.4214,-15.6822,22.49939,-0.86664,-0.08038,-0.11440,4.457498,0.546729,0.531554,29.29155,0.99991,0.99988,0.62200,0.03257
16.67493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.96027,-63.3808,-10.4284,-15.6899,22.50195,-0.86797,-0.08045,-0.11495,4.457804,0.546702,0.531140,29.31611,0.99991,0.99988,0.64243,0.03327
16.68393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.18157,-63.3607,-10.4354,-15.6977,22.50450,-0.86941,-0.08050,-0.11542,4.458804,0.546675,0.530723,29.34069,0.99991,0.99988,0.66562,0.03374
16.69293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.40236,-63.3350,-10.4425,-15.7053,22.50704,-0.87100,-0.08056,-0.11581,4.460452,0.546648,0.530302,29.36529,0.99990,0.99988,0.68489,0.03398
16.70193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.62250,-63.3039,-10.4496,-15.7129,22.50958,-0.87278,-0.08060,-0.11614,4.462636,0.546621,0.529878,29.38989,0.99990,0.99988,0.70659,0.03447
16.71093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.84185,-63.2673,-10.4566,-15.7205,22.51211,-0.87472,-0.08064,-0.11640,4.465375,0.546593,0.529452,29.41452,0.99990,0.99988,0.72301,0.03496
16.71993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.06027,-63.2253,-10.4637,-15.7280,22.51463,-0.87671,-0.08068,-0.11658,4.468614,0.546564,0.529024,29.43917,0.99989,0.99988,0.74026,0.03546
16.72893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.27764,-63.1778,-10.4708,-15.7354,22.51715,-0.87887,-0.08071,-0.11670,4.472265,0.546536,0.528595,29.46385,0.99988,0.99987,0.75545,0.03596
16.73793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.49380,-63.1250,-10.4780,-15.7428,22.51966,-0.88111,-0.08074,-0.11676,4.476332,0.546507,0.528165,29.48855,0.99988,0.99987,0.76873,0.03647
16.74693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.70864,-63.0668,-10.4851,-15.7502,22.52216,-0.88345,-0.08076,-0.11675,4.480727,0.546478,0.527735,29.51327,0.99987,0.99986,0.78274,0.03673
16.75593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.92201,-63.0032,-10.4923,-15.7575,22.52466,-0.88587,-0.08078,-0.11667,4.485483,0.546449,0.527305,29.53803,0.99986,0.99986,0.79254,0.03699
16.76493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.13377,-62.9344,-10.4995,-15.7647,22.52715,-0.88836,-0.08079,-0.11653,4.490507,0.546420,0.526876,29.56281,0.99985,0.99985,0.80432,0.03752
16.77393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.34380,-62.8602,-10.5067,-15.7719,22.52963,-0.89097,-0.08080,-0.11633,4.495828,0.546390,0.526448,29.58763,0.99984,0.99984,0.81227,0.03752
16.78293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.55195,-62.7808,-10.5139,-15.7790,22.53211,-0.89364,-0.08080,-0.11607,4.501407,0.546361,0.526022,29.61248,0.99983,0.99983,0.82104,0.03805
16.79193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.75810,-62.6962,-10.5211,-15.7861,22.53457,-0.89637,-0.08080,-0.11576,4.507173,0.546332,0.525599,29.63737,0.99982,0.99982,0.82949,0.03832
16.80093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.96211,-62.6064,-10.5284,-15.7932,22.53704,-0.89916,-0.08080,-0.11539,4.513119,0.546302,0.525178,29.66228,0.99981,0.99981,0.83561,0.03859
16.80993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.16384,-62.5116,-10.5357,-15.8001,22.53949,-0.90200,-0.08079,-0.11496,4.519218,0.546273,0.524760,29.68724,0.99979,0.99979,0.84058,0.03886
16.81893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.36318,-62.4116,-10.5430,-15.8071,22.54194,-0.90490,-0.08078,-0.11448,4.525449,0.546244,0.524345,29.71222,0.99978,0.99978,0.84638,0.03914
16.82793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.55998,-62.3067,-10.5504,-15.8140,22.54438,-0.90778,-0.08076,-0.11395,4.531809,0.546214,0.523935,29.73725,0.99976,0.99976,0.85108,0.03914
16.83693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.75411,-62.1968,-10.5577,-15.8208,22.54681,-0.91065,-0.08074,-0.11337,4.538264,0.546185,0.523529,29.76231,0.99975,0.99974,0.85476,0.03941
16.84593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.94545,-62.0821,-10.5651,-15.8276,22.54924,-0.91357,-0.08072,-0.11274,4.544787,0.546156,0.523127,29.78740,0.99973,0.99971,0.85836,0.03941
16.85493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.13388,-61.9625,-10.5725,-15.8343,22.55166,-0.91649,-0.08070,-0.11207,4.551395,0.546128,0.522731,29.81254,0.99971,0.99969,0.86101,0.03941
16.86493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.33968,-61.8240,-10.5808,-15.8418,22.55435,-0.91979,-0.08067,-0.11127,4.558810,0.546096,0.522296,29.84051,0.99969,0.99966,0.86618,0.03969
16.87493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.54155,-61.6798,-10.5891,-15.8492,22.55702,-0.92305,-0.08063,-0.11042,4.566315,0.546064,0.521869,29.86852,0.99966,0.99962,0.86871,0.03969
16.88493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.73932,-61.5300,-10.5974,-15.8565,22.55969,-0.92627,-0.08060,-0.10952,4.573860,0.546033,0.521450,29.89659,0.99964,0.99958,0.87037,0.03969
16.89493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.93282,-61.3745,-10.6057,-15.8638,22.56234,-0.92946,-0.08056,-0.10857,4.581460,0.546002,0.521038,29.92470,0.99961,0.99955,0.87283,0.03969
16.90493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.12189,-61.2137,-10.6141,-15.8710,22.56499,-0.93259,-0.08052,-0.10759,4.589081,0.545972,0.520635,29.95286,0.99959,0.99951,0.87445,0.03997
16.91493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.30638,-61.0475,-10.6225,-15.8781,22.56763,-0.93571,-0.08048,-0.10655,4.596715,0.545942,0.520240,29.98106,0.99956,0.99947,0.87684,0.03969
16.92493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.48611,-60.8761,-10.6310,-15.8852,22.57027,-0.93882,-0.08043,-0.10548,4.604369,0.545912,0.519855,30.00931,0.99953,0.99943,0.87684,0.03969
16.93493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.66093,-60.6996,-10.6394,-15.8923,22.57289,-0.94183,-0.08039,-0.10438,4.612022,0.545882,0.519478,30.03761,0.99950,0.99939,0.87919,0.03969
16.94493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.83070,-60.5181,-10.6479,-15.8993,22.57551,-0.94476,-0.08034,-0.10324,4.619704,0.545853,0.519112,30.06595,0.99947,0.99935,0.88151,0.03969
16.95493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.99527,-60.3319,-10.6564,-15.9062,22.57812,-0.94771,-0.08029,-0.10206,4.627417,0.545824,0.518756,30.09435,0.99944,0.99931,0.88227,0.03941
16.96493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.15448,-60.1410,-10.6650,-15.9131,22.58072,-0.95052,-0.08024,-0.10086,4.635099,0.545796,0.518409,30.12278,0.99941,0.99927,0.88303,0.03914
16.97493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.30820,-59.9455,-10.6735,-15.9200,22.58332,-0.95323,-0.08019,-0.09963,4.642794,0.545768,0.518074,30.15127,0.99938,0.99924,0.88378,0.03914
16.98493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.45629,-59.7457,-10.6821,-15.9268,22.58590,-0.95589,-0.08013,-0.09838,4.650490,0.545741,0.517749,30.17980,0.99935,0.99921,0.88602,0.03886
16.99393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.58461,-59.5623,-10.6899,-15.9329,22.58822,-0.95821,-0.08009,-0.09723,4.657432,0.545717,0.517466,30.20553,0.99932,0.99919,0.88676,0.03886
17.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.70818,-59.3756,-10.6976,-15.9389,22.59054,-0.96035,-0.08004,-0.09606,4.664354,0.545693,0.517192,30.23128,0.99929,0.99915,0.88749,0.03859
17.01193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.82689,-59.1856,-10.7054,-15.9449,22.59285,-0.96253,-0.07999,-0.09488,4.671286,0.545669,0.516927,30.25708,0.99927,0.99914,0.88895,0.03832
17.02093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.94065,-58.9927,-10.7132,-15.9509,22.59515,-0.96462,-0.07994,-0.09368,4.678242,0.545646,0.516672,30.28292,0.99922,0.99913,0.88967,0.03778
17.02993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.04938,-58.7968,-10.7210,-15.9569,22.59745,-0.96657,-0.07989,-0.09247,4.685183,0.545623,0.516426,30.30879,0.99919,0.99911,0.89181,0.03778
17.03893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.15300,-58.5981,-10.7289,-15.9628,22.59974,-0.96842,-0.07984,-0.09125,4.692153,0.545600,0.516189,30.33470,0.99916,0.99911,0.89251,0.03778
17.04793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.25143,-58.3967,-10.7367,-15.9687,22.60202,-0.97020,-0.07980,-0.09001,4.699120,0.545578,0.515962,30.36065,0.99913,0.99909,0.89391,0.03752
17.05693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.34458,-58.1928,-10.7446,-15.9745,22.60430,-0.97179,-0.07975,-0.08877,4.706106,0.545556,0.515744,30.38664,0.99910,0.99909,0.89529,0.03725
17.06593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.43240,-57.9865,-10.7525,-15.9803,22.60657,-0.97331,-0.07970,-0.08752,4.713099,0.545535,0.515537,30.41267,0.99906,0.99909,0.89733,0.03699
17.07493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.51480,-57.7779,-10.7604,-15.9861,22.60884,-0.97478,-0.07965,-0.08627,4.720124,0.545514,0.515339,30.43874,0.99902,0.99909,0.89934,0.03647
17.08393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.59172,-57.5672,-10.7683,-15.9919,22.61110,-0.97615,-0.07961,-0.08501,4.727177,0.545493,0.515151,30.46485,0.99899,0.99909,0.90131,0.03647
